waktu,id,username,teks,tweet_casefolding,tweet_cleansing,tweet_token,tweet_stopword,tweet_normalization,tweet_stemming,clean_data,polarity_score,polarity
########,1.54e+18,Ã‰Â®Ã‡Å¸Ã‰Â¦ÃŠâ‚¬ÃŠÅ ÃŠÅ¸ ÃŠâ€žÃŠÅ Ã‡Å¸Ã‰â€“,"Kalau pas jalan-jalan di lorong Stasiun BNI City, jangan lupa mampir ngopi ? di Kedai Kopi Difabis ya Mas @ismailfahmi, Mas Kyai @ulil , kang @maman1965 ,kita dukung difabel mandiri & berdaya.","kalau pas jalan-jalan di lorong stasiun bni city, jangan lupa mampir ngopi ? di kedai kopi difabis ya mas @ismailfahmi, mas kyai @ulil , kang @maman1965 ,kita dukung difabel mandiri & berdaya.",kalau pas jalanjalan di lorong stasiun bni city jangan lupa mampir ngopi di kedai kopi difabis ya mas mas kyai kang kita dukung difabel mandiri berdaya,"['kalau', 'pas', 'jalanjalan', 'di', 'lorong', 'stasiun', 'bni', 'city', 'jangan', 'lupa', 'mampir', 'ngopi', 'di', 'kedai', 'kopi', 'difabis', 'ya', 'mas', 'mas', 'kyai', 'kang', 'kita', 'dukung', 'difabel', 'mandiri', 'berdaya']","['pas', 'jalanjalan', 'lorong', 'stasiun', 'bni', 'city', 'lupa', 'mampir', 'ngopi', 'kedai', 'kopi', 'difabis', 'kyai', 'kang', 'dukung', 'difabel', 'mandiri', 'berdaya']","['pas', 'jalan jalan', 'lorong', 'stasiun', 'bni', 'city', 'lupa', 'mampir', 'ngopi', 'kedai', 'kopi', 'difabis', 'kyai', 'kang', 'dukung', 'difabel', 'mandiri', 'berdaya']","['pas', 'jalan jalan', 'lorong', 'stasiun', 'bni', 'city', 'lupa', 'mampir', 'ngopi', 'kedai', 'kopi', 'difabis', 'kyai', 'kang', 'dukung', 'difabel', 'mandiri', 'daya']",pas jalan jalan lorong stasiun bni city lupa mampir ngopi kedai kopi difabis kyai kang dukung difabel mandiri daya,3,1
########,1.54e+18,thisiskett Ã°Å¸Å’Â´Ã°Å¸Å’Â´,"twitter pls do your magic!! siapapun yg lewat atau di daerah sudirman khususnya di stasiun sudirman, dibawah jembatan ada stand kopi dan pastry yg jualan anak anak bangsa yang berbakat (difabel)jangan lupa mampir dan beli kopi dan pastrynya yahhh, dijamin enaqq dan gak nyesel","twitter pls do your magic!! siapapun yg lewat atau di daerah sudirman khususnya di stasiun sudirman, dibawah jembatan ada stand kopi dan pastry yg jualan anak anak bangsa yang berbakat (difabel)jangan lupa mampir dan beli kopi dan pastrynya yahhh, dijamin enaqq dan gak nyesel",twitter pls do your magic siapapun yg lewat atau di daerah sudirman khususnya di stasiun sudirman dibawah jembatan ada stand kopi dan pastry yg jualan anak anak bangsa yang berbakat difabeljangan lupa mampir dan beli kopi dan pastrynya yahhh dijamin enaqq dan gak nyesel,"['twitter', 'pls', 'do', 'your', 'magic', 'siapapun', 'yg', 'lewat', 'atau', 'di', 'daerah', 'sudirman', 'khususnya', 'di', 'stasiun', 'sudirman', 'dibawah', 'jembatan', 'ada', 'stand', 'kopi', 'dan', 'pastry', 'yg', 'jualan', 'anak', 'anak', 'bangsa', 'yang', 'berbakat', 'difabeljangan', 'lupa', 'mampir', 'dan', 'beli', 'kopi', 'dan', 'pastrynya', 'yahhh', 'dijamin', 'enaqq', 'dan', 'gak', 'nyesel']","['twitter', 'pls', 'your', 'magic', 'daerah', 'sudirman', 'stasiun', 'sudirman', 'dibawah', 'jembatan', 'kopi', 'pastry', 'jualan', 'anak', 'anak', 'bangsa', 'berbakat', 'difabeljangan', 'lupa', 'mampir', 'beli', 'kopi', 'pastrynya', 'yahhh', 'dijamin', 'enaqq', 'gak', 'nyesel']","['twitter', 'pls', 'your', 'magic', 'daerah', 'sudirman', 'stasiun', 'sudirman', 'dibawah', 'jembatan', 'kopi', 'pastry', 'jualan', 'anak', 'anak', 'bangsa', 'berbakat', 'difabel jangan', 'lupa', 'mampir', 'beli', 'kopi', 'pastrynya', 'yahhh', 'dijamin', 'enak', 'tidak', 'menyesal']","['twitter', 'pls', 'your', 'magic', 'daerah', 'sudirman', 'stasiun', 'sudirman', 'bawah', 'jembatan', 'kopi', 'pastry', 'jual', 'anak', 'anak', 'bangsa', 'bakat', 'difabel jangan', 'lupa', 'mampir', 'beli', 'kopi', 'pastrynya', 'yahhh', 'jamin', 'enak', 'tidak', 'sesal']",twitter pls your magic daerah sudirman stasiun sudirman bawah jembatan kopi pastry jual anak anak bangsa bakat difabel jangan lupa mampir beli kopi pastrynya yahhh jamin enak tidak sesal,-22,0
########,1.54e+18,Wiex,"Biasanya saya bawa anak2 yg cowo ke toilet cewe seperti Kaka di atas, karena agak takut ngelepas sendirian ke toilet laki2, tp beberapa kali di toilet bandara suka disuruh ke toilet disabilitas sm petugas toiletnya, jadinya saya dan anak juga merasa lbh nyaman.","biasanya saya bawa anak2 yg cowo ke toilet cewe seperti kaka di atas, karena agak takut ngelepas sendirian ke toilet laki2, tp beberapa kali di toilet bandara suka disuruh ke toilet disabilitas sm petugas toiletnya, jadinya saya dan anak juga merasa lbh nyaman.",biasanya saya bawa anak yg cowo ke toilet cewe seperti kaka di atas karena agak takut ngelepas sendirian ke toilet laki tp beberapa kali di toilet bandara suka disuruh ke toilet disabilitas sm petugas toiletnya jadinya saya dan anak juga merasa lbh nyaman,"['biasanya', 'saya', 'bawa', 'anak', 'yg', 'cowo', 'ke', 'toilet', 'cewe', 'seperti', 'kaka', 'di', 'atas', 'karena', 'agak', 'takut', 'ngelepas', 'sendirian', 'ke', 'toilet', 'laki', 'tp', 'beberapa', 'kali', 'di', 'toilet', 'bandara', 'suka', 'disuruh', 'ke', 'toilet', 'disabilitas', 'sm', 'petugas', 'toiletnya', 'jadinya', 'saya', 'dan', 'anak', 'juga', 'merasa', 'lbh', 'nyaman']","['bawa', 'anak', 'cowo', 'toilet', 'cewe', 'kaka', 'takut', 'ngelepas', 'toilet', 'laki', 'toilet', 'bandara', 'suka', 'disuruh', 'toilet', 'disabilitas', 'petugas', 'toiletnya', 'anak', 'nyaman']","['bawa', 'anak', 'cowok', 'toilet', 'cewek', 'kaka', 'takut', 'melepas', 'toilet', 'laki', 'toilet', 'bandara', 'suka', 'disuruh', 'toilet', 'disabilitas', 'petugas', 'toiletnya', 'anak', 'nyaman']","['bawa', 'anak', 'cowok', 'toilet', 'cewek', 'kaka', 'takut', 'lepas', 'toilet', 'laki', 'toilet', 'bandara', 'suka', 'suruh', 'toilet', 'disabilitas', 'tugas', 'toilet', 'anak', 'nyaman']",bawa anak cowok toilet cewek kaka takut lepas toilet laki toilet bandara suka suruh toilet disabilitas tugas toilet anak nyaman,-1,0
########,1.54e+18,Kementerian Agama RI,"""Petugas kesehatan, petugas bandara, petugas penginapan, semua petugas di sini sangat membantu dengan baik."" (Gusma","""petugas kesehatan, petugas bandara, petugas penginapan, semua petugas di sini sangat membantu dengan baik."" (gusma",petugas kesehatan petugas bandara petugas penginapan semua petugas di sini sangat membantu dengan baik gusma,"['petugas', 'kesehatan', 'petugas', 'bandara', 'petugas', 'penginapan', 'semua', 'petugas', 'di', 'sini', 'sangat', 'membantu', 'dengan', 'baik', 'gusma']","['petugas', 'kesehatan', 'petugas', 'bandara', 'petugas', 'penginapan', 'petugas', 'membantu', 'gusma']","['petugas', 'kesehatan', 'petugas', 'bandara', 'petugas', 'penginapan', 'petugas', 'membantu', 'gusma']","['tugas', 'sehat', 'tugas', 'bandara', 'tugas', 'inap', 'tugas', 'bantu', 'gusma']",tugas sehat tugas bandara tugas inap tugas bantu gusma,8,1
########,1.54e+18,mona,"dalem bis disediain kursi prioritas buat lansia, disabilitas, ibu hamil, dan ibu yg bawa balita tp malah didudukin sm anak muda sehat walafiat yg lagi mainan hape sambil pura2 nga liat keadaan sekitar. miris.","dalem bis disediain kursi prioritas buat lansia, disabilitas, ibu hamil, dan ibu yg bawa balita tp malah didudukin sm anak muda sehat walafiat yg lagi mainan hape sambil pura2 nga liat keadaan sekitar. miris.",dalem bis disediain kursi prioritas buat lansia disabilitas ibu hamil dan ibu yg bawa balita tp malah didudukin sm anak muda sehat walafiat yg lagi mainan hape sambil pura nga liat keadaan sekitar miris,"['dalem', 'bis', 'disediain', 'kursi', 'prioritas', 'buat', 'lansia', 'disabilitas', 'ibu', 'hamil', 'dan', 'ibu', 'yg', 'bawa', 'balita', 'tp', 'malah', 'didudukin', 'sm', 'anak', 'muda', 'sehat', 'walafiat', 'yg', 'lagi', 'mainan', 'hape', 'sambil', 'pura', 'nga', 'liat', 'keadaan', 'sekitar', 'miris']","['dalem', 'bis', 'disediain', 'kursi', 'prioritas', 'lansia', 'disabilitas', 'hamil', 'bawa', 'balita', 'didudukin', 'anak', 'muda', 'sehat', 'walafiat', 'mainan', 'hape', 'pura', 'nga', 'liat', 'miris']","['dalam', 'Bus', 'sedia', 'kursi', 'prioritas', 'lansia', 'disabilitas', 'hamil', 'bawa', 'balita', 'duduk', 'anak', 'muda', 'sehat', 'walafiat', 'mainan', 'hape', 'pura', 'tidak', 'liat', 'miris']","['dalam', 'bus', 'sedia', 'kursi', 'prioritas', 'lansia', 'disabilitas', 'hamil', 'bawa', 'balita', 'duduk', 'anak', 'muda', 'sehat', 'walafiat', 'main', 'hape', 'pura', 'tidak', 'liat', 'miris']",dalam bus sedia kursi prioritas lansia disabilitas hamil bawa balita duduk anak muda sehat walafiat main hape pura tidak liat miris,-1,0
########,1.54e+18,Difabilitas/NoPecundang.,Mau nanya ni ke warga net atau siapapun yang berwenang soal bersepeda motor pakai sandal jepit. Bagaimana bila seorang disabilitas nggak bis as pakai sepatu. Apakah juga di tilang.,mau nanya ni ke warga net atau siapapun yang berwenang soal bersepeda motor pakai sandal jepit. bagaimana bila seorang disabilitas nggak bis as pakai sepatu. apakah juga di tilang.,mau nanya ni ke warga net atau siapapun yang berwenang soal bersepeda motor pakai sandal jepit bagaimana bila seorang disabilitas nggak bis as pakai sepatu apakah juga di tilang,"['mau', 'nanya', 'ni', 'ke', 'warga', 'net', 'atau', 'siapapun', 'yang', 'berwenang', 'soal', 'bersepeda', 'motor', 'pakai', 'sandal', 'jepit', 'bagaimana', 'bila', 'seorang', 'disabilitas', 'nggak', 'bis', 'as', 'pakai', 'sepatu', 'apakah', 'juga', 'di', 'tilang']","['nanya', 'warga', 'net', 'berwenang', 'bersepeda', 'motor', 'pakai', 'sandal', 'jepit', 'disabilitas', 'nggak', 'bis', 'pakai', 'sepatu', 'tilang']","['tanya', 'warga', 'net', 'berwenang', 'bersepeda', 'motor', 'pakai', 'sandal', 'jepit', 'disabilitas', 'tidak', 'Bus', 'pakai', 'sepatu', 'tilang']","['tanya', 'warga', 'net', 'wenang', 'sepeda', 'motor', 'pakai', 'sandal', 'jepit', 'disabilitas', 'tidak', 'bus', 'pakai', 'sepatu', 'tilang']",tanya warga net wenang sepeda motor pakai sandal jepit disabilitas tidak bus pakai sepatu tilang,-6,0
########,1.54e+18,Ã˜Â£Ã™Ë†Ã™Æ’Ã˜ÂªÃ˜Â§,"Min @PT_Transjakarta untuk sekelas halte pusat halte blok m ini gak ramah bgt buat disabilitas dan lansia, harus turun kebawah jauh, naik lagi keatas, gak ada lift/eskalator yg memudahkan. Belum kalau mau transit arah kota harus turun naik tangga juga","min @pt_transjakarta untuk sekelas halte pusat halte blok m ini gak ramah bgt buat disabilitas dan lansia, harus turun kebawah jauh, naik lagi keatas, gak ada lift/eskalator yg memudahkan. belum kalau mau transit arah kota harus turun naik tangga juga",min transjakarta untuk sekelas halte pusat halte blok ini gak ramah bgt buat disabilitas dan lansia harus turun kebawah jauh naik lagi keatas gak ada lifteskalator yg memudahkan belum kalau mau transit arah kota harus turun naik tangga juga,"['min', 'transjakarta', 'untuk', 'sekelas', 'halte', 'pusat', 'halte', 'blok', 'ini', 'gak', 'ramah', 'bgt', 'buat', 'disabilitas', 'dan', 'lansia', 'harus', 'turun', 'kebawah', 'jauh', 'naik', 'lagi', 'keatas', 'gak', 'ada', 'lifteskalator', 'yg', 'memudahkan', 'belum', 'kalau', 'mau', 'transit', 'arah', 'kota', 'harus', 'turun', 'naik', 'tangga', 'juga']","['transjakarta', 'sekelas', 'halte', 'pusat', 'halte', 'blok', 'gak', 'ramah', 'disabilitas', 'lansia', 'turun', 'kebawah', 'keatas', 'gak', 'lifteskalator', 'memudahkan', 'transit', 'arah', 'kota', 'turun', 'tangga']","['transjakarta', 'sekelas', 'halte', 'pusat', 'halte', 'blok', 'tidak', 'ramah', 'disabilitas', 'lansia', 'turun', 'kebawah', 'keatas', 'tidak', 'lifteskalator', 'memudahkan', 'transit', 'arah', 'kota', 'turun', 'tangga']","['transjakarta', 'kelas', 'halte', 'pusat', 'halte', 'blok', 'tidak', 'ramah', 'disabilitas', 'lansia', 'turun', 'bawah', 'atas', 'tidak', 'lifteskalator', 'mudah', 'transit', 'arah', 'kota', 'turun', 'tangga']",transjakarta kelas halte pusat halte blok tidak ramah disabilitas lansia turun bawah atas tidak lifteskalator mudah transit arah kota turun tangga,-19,0
########,1.54e+18,Maria Crescentia Berliana Sofianty,"Nih satuhal lagi, selama gue naik kereta aja selalu dikasih tempat duduk prioritas dari orang"" baik yang masih punya empati buat menolong teman"" Disabilitas atau teman"" penderita Scoliosis kayak gue..","nih satuhal lagi, selama gue naik kereta aja selalu dikasih tempat duduk prioritas dari orang"" baik yang masih punya empati buat menolong teman"" disabilitas atau teman"" penderita scoliosis kayak gue..",nih satuhal lagi selama gue naik kereta aja selalu dikasih tempat duduk prioritas dari orang baik yang masih punya empati buat menolong teman disabilitas atau teman penderita scoliosis kayak gue,"['nih', 'satuhal', 'lagi', 'selama', 'gue', 'naik', 'kereta', 'aja', 'selalu', 'dikasih', 'tempat', 'duduk', 'prioritas', 'dari', 'orang', 'baik', 'yang', 'masih', 'punya', 'empati', 'buat', 'menolong', 'teman', 'disabilitas', 'atau', 'teman', 'penderita', 'scoliosis', 'kayak', 'gue']","['satuhal', 'kereta', 'dikasih', 'duduk', 'prioritas', 'empati', 'menolong', 'teman', 'disabilitas', 'teman', 'penderita', 'scoliosis']","['satuhal', 'kereta', 'dikasih', 'duduk', 'prioritas', 'empati', 'menolong', 'teman', 'disabilitas', 'teman', 'penderita', 'scoliosis']","['satuhal', 'kereta', 'kasih', 'duduk', 'prioritas', 'empati', 'tolong', 'teman', 'disabilitas', 'teman', 'derita', 'scoliosis']",satuhal kereta kasih duduk prioritas empati tolong teman disabilitas teman derita scoliosis,-4,0
########,1.54e+18,The Conversation Indonesia,"Proyek Kereta Cepat Jakarta-Bandung (KCJB) telah menuai banyak kontroversi, mulai dari masalah finansial, keterlambatan pembangunan, perusakan lingkungan, hingga desain dan perencanaan yang tidak ramah penumpang disabilitas atau berkebutuhan khusus.","proyek kereta cepat jakarta-bandung (kcjb) telah menuai banyak kontroversi, mulai dari masalah finansial, keterlambatan pembangunan, perusakan lingkungan, hingga desain dan perencanaan yang tidak ramah penumpang disabilitas atau berkebutuhan khusus.",proyek kereta cepat jakartabandung kcjb telah menuai banyak kontroversi mulai dari masalah finansial keterlambatan pembangunan perusakan lingkungan hingga desain dan perencanaan yang tidak ramah penumpang disabilitas atau berkebutuhan khusus,"['proyek', 'kereta', 'cepat', 'jakartabandung', 'kcjb', 'telah', 'menuai', 'banyak', 'kontroversi', 'mulai', 'dari', 'masalah', 'finansial', 'keterlambatan', 'pembangunan', 'perusakan', 'lingkungan', 'hingga', 'desain', 'dan', 'perencanaan', 'yang', 'tidak', 'ramah', 'penumpang', 'disabilitas', 'atau', 'berkebutuhan', 'khusus']","['proyek', 'kereta', 'cepat', 'jakartabandung', 'kcjb', 'menuai', 'kontroversi', 'finansial', 'keterlambatan', 'pembangunan', 'perusakan', 'lingkungan', 'desain', 'perencanaan', 'ramah', 'disabilitas', 'berkebutuhan']","['proyek', 'kereta', 'cepat', 'jakartabandung', 'kcjb', 'menuai', 'kontroversi', 'finansial', 'keterlambatan', 'pembangunan', 'perusakan', 'lingkungan', 'desain', 'perencanaan', 'ramah', 'disabilitas', 'berkebutuhan']","['proyek', 'kereta', 'cepat', 'jakartabandung', 'kcjb', 'tuai', 'kontroversi', 'finansial', 'lambat', 'bangun', 'rusa', 'lingkung', 'desain', 'rencana', 'ramah', 'disabilitas', 'butuh']",proyek kereta cepat jakartabandung kcjb tuai kontroversi finansial lambat bangun rusa lingkung desain rencana ramah disabilitas butuh,11,1
########,1.54e+18,Ngicvk,"Ide bagus banget nih buat memudahkan kereta jalur apa yang mau dinaiki, terutama buat teman2 yang mempunyai disabilitas tuna rungu","ide bagus banget nih buat memudahkan kereta jalur apa yang mau dinaiki, terutama buat teman2 yang mempunyai disabilitas tuna rungu",ide bagus banget nih buat memudahkan kereta jalur apa yang mau dinaiki terutama buat teman yang mempunyai disabilitas tuna rungu,"['ide', 'bagus', 'banget', 'nih', 'buat', 'memudahkan', 'kereta', 'jalur', 'apa', 'yang', 'mau', 'dinaiki', 'terutama', 'buat', 'teman', 'yang', 'mempunyai', 'disabilitas', 'tuna', 'rungu']","['ide', 'bagus', 'banget', 'memudahkan', 'kereta', 'jalur', 'dinaiki', 'teman', 'disabilitas', 'tuna', 'rungu']","['ide', 'bagus', 'banget', 'memudahkan', 'kereta', 'jalur', 'dinaiki', 'teman', 'disabilitas', 'tuna', 'rungu']","['ide', 'bagus', 'banget', 'mudah', 'kereta', 'jalur', 'naik', 'teman', 'disabilitas', 'tuna', 'rungu']",ide bagus banget mudah kereta jalur naik teman disabilitas tuna rungu,2,1
########,1.54e+18,JesuisErly,Stasiun tebet jarak peron dan pintu kereta cukup tinggi min. Sangat tidak ramah lansia dan disabilitas. Padahal tebet termasuk tinggi frekuensi penumpang turun naik. Diperhatikan serius ya min. Thanks,stasiun tebet jarak peron dan pintu kereta cukup tinggi min. sangat tidak ramah lansia dan disabilitas. padahal tebet termasuk tinggi frekuensi penumpang turun naik. diperhatikan serius ya min. thanks,stasiun tebet jarak peron dan pintu kereta cukup tinggi min sangat tidak ramah lansia dan disabilitas padahal tebet termasuk tinggi frekuensi penumpang turun naik diperhatikan serius ya min thanks,"['stasiun', 'tebet', 'jarak', 'peron', 'dan', 'pintu', 'kereta', 'cukup', 'tinggi', 'min', 'sangat', 'tidak', 'ramah', 'lansia', 'dan', 'disabilitas', 'padahal', 'tebet', 'termasuk', 'tinggi', 'frekuensi', 'penumpang', 'turun', 'naik', 'diperhatikan', 'serius', 'ya', 'min', 'thanks']","['stasiun', 'tebet', 'jarak', 'peron', 'pintu', 'kereta', 'ramah', 'lansia', 'disabilitas', 'tebet', 'frekuensi', 'turun', 'diperhatikan', 'serius', 'thanks']","['stasiun', 'tebet', 'jarak', 'peron', 'pintu', 'kereta', 'ramah', 'lansia', 'disabilitas', 'tebet', 'frekuensi', 'turun', 'diperhatikan', 'serius', 'terima kasih']","['stasiun', 'tebet', 'jarak', 'peron', 'pintu', 'kereta', 'ramah', 'lansia', 'disabilitas', 'tebet', 'frekuensi', 'turun', 'perhati', 'serius', 'terima kasih']",stasiun tebet jarak peron pintu kereta ramah lansia disabilitas tebet frekuensi turun perhati serius terima kasih,2,1
########,1.54e+18,Setyo Budi,"fasilitas Toilet di Stasiun Balapan Solo kok jauh sekali, ga ramah untuk disabilitas, Lansia untuk Ibu Hamil, kita juga yang masih muda harus keringatan mutar2 dan naik turun kereta…","fasilitas toilet di stasiun balapan solo kok jauh sekali, ga ramah untuk disabilitas, lansia untuk ibu hamil, kita juga yang masih muda harus keringatan mutar2 dan naik turun kereta…",fasilitas toilet di stasiun balapan solo kok jauh sekali ga ramah untuk disabilitas lansia untuk ibu hamil kita juga yang masih muda harus keringatan mutar dan naik turun kereta,"['fasilitas', 'toilet', 'di', 'stasiun', 'balapan', 'solo', 'kok', 'jauh', 'sekali', 'ga', 'ramah', 'untuk', 'disabilitas', 'lansia', 'untuk', 'ibu', 'hamil', 'kita', 'juga', 'yang', 'masih', 'muda', 'harus', 'keringatan', 'mutar', 'dan', 'naik', 'turun', 'kereta']","['fasilitas', 'toilet', 'stasiun', 'balapan', 'solo', 'ga', 'ramah', 'disabilitas', 'lansia', 'hamil', 'muda', 'keringatan', 'mutar', 'turun', 'kereta']","['fasilitas', 'toilet', 'stasiun', 'balapan', 'solo', 'tidak', 'ramah', 'disabilitas', 'lansia', 'hamil', 'muda', 'keringatan', 'mutar', 'turun', 'kereta']","['fasilitas', 'toilet', 'stasiun', 'balap', 'solo', 'tidak', 'ramah', 'disabilitas', 'lansia', 'hamil', 'muda', 'keringat', 'mutar', 'turun', 'kereta']",fasilitas toilet stasiun balap solo tidak ramah disabilitas lansia hamil muda keringat mutar turun kereta,-3,0
########,1.54e+18,PDI Perjuangan,"Jawa Timur, salah satunya usaha tas spunbond yang kembali bergeliat setelah hampir tiga tahun terpuruk akibat pandemi COVID-19. Ipuk Fiestiandani : Mengapresiasi Karena Mau Memberikan Kesempatan Kerja Bagi Penyandang Disabilitas","jawa timur, salah satunya usaha tas spunbond yang kembali bergeliat setelah hampir tiga tahun terpuruk akibat pandemi covid-19. ipuk fiestiandani : mengapresiasi karena mau memberikan kesempatan kerja bagi penyandang disabilitas",jawa timur salah satunya usaha tas spunbond yang kembali bergeliat setelah hampir tiga tahun terpuruk akibat pandemi covid ipuk fiestiandani mengapresiasi karena mau memberikan kesempatan kerja bagi penyandang disabilitas,"['jawa', 'timur', 'salah', 'satunya', 'usaha', 'tas', 'spunbond', 'yang', 'kembali', 'bergeliat', 'setelah', 'hampir', 'tiga', 'tahun', 'terpuruk', 'akibat', 'pandemi', 'covid', 'ipuk', 'fiestiandani', 'mengapresiasi', 'karena', 'mau', 'memberikan', 'kesempatan', 'kerja', 'bagi', 'penyandang', 'disabilitas']","['jawa', 'timur', 'salah', 'satunya', 'usaha', 'tas', 'spunbond', 'bergeliat', 'terpuruk', 'akibat', 'pandemi', 'covid', 'ipuk', 'fiestiandani', 'mengapresiasi', 'kesempatan', 'penyandang', 'disabilitas']","['jawa', 'timur', 'salah', 'satunya', 'usaha', 'tas', 'spunbond', 'bergeliat', 'terpuruk', 'akibat', 'pandemi', 'covid', 'ipuk', 'fiestiandani', 'mengapresiasi', 'kesempatan', 'penyandang', 'disabilitas']","['jawa', 'timur', 'salah', 'satu', 'usaha', 'tas', 'spunbond', 'geliat', 'puruk', 'akibat', 'pandemi', 'covid', 'ipuk', 'fiestiandani', 'apresiasi', 'sempat', 'sandang', 'disabilitas']",jawa timur salah satu usaha tas spunbond geliat puruk akibat pandemi covid ipuk fiestiandani apresiasi sempat sandang disabilitas,-11,0
